"Country","Sex","Age","Year","l60","LT_ID3","LT_ID2","at_risk","AgeInt","dx","qx","atRisk","n_events","events","haz","S_t","S_t_new","seS_t","seS","LT_ID","protein.kcal","abp.kcal","pbp.kcal","fat.kcal","carb.kcal","GDP","age_sex"
"ESP","Males",60,1962,0.77858,"ESP_1962_1_60","ESP_1962_1",570,5,0.07541,0.0968558144314007,570000,55207.8142258984,55207.8142258984,0.0968558144314007,0.70317,0.77858,0.00058877444144566,0.00058877444144566,"ESP_1962",322.8,107.44,215.36,717.66,1600.54,6083,"60_1"
"ESP","Males",60,1963,0.778255,"ESP_1963_1_60","ESP_1963_1",595,5,0.076425,0.0982004612883952,595000,58429.2744665951,58429.2744665951,0.0982004612883952,0.70183,0.778255,0.000584121095888785,0.000584121095888785,"ESP_1963",324.36,125.2,199.16,719.55,1511.09,6639,"60_1"
"ESP","Males",60,1964,0.78341,"ESP_1964_1_60","ESP_1964_1",619,5,0.0827300000000001,0.105602430400429,619000,65367.9044178655,65367.9044178655,0.105602430400429,0.70068,0.78341,0.000588069991326829,0.000588069991326829,"ESP_1964",313.8,122.72,191.08,648.45,1471.75,6945,"60_1"
"ESP","Males",60,1965,0.78939,"ESP_1965_1_60","ESP_1965_1",635,5,0.08055,0.102040816326531,635000,64795.9183673469,64795.9183673469,0.102040816326531,0.70884,0.78939,0.000577053345340761,0.000577053345340761,"ESP_1965",310.72,124.72,186,747.09,1430.19,7420,"60_1"
"ESP","Males",60,1966,0.79173,"ESP_1966_1_60","ESP_1966_1",646,5,0.07911,0.0999204274184381,646000,64548.596112311,64548.596112311,0.0999204274184381,0.71262,0.79173,0.000570393689471407,0.000570393689471407,"ESP_1966",328.36,136.52,191.84,715.59,1492.05,7881,"60_1"
"ESP","Males",60,1967,0.79387,"ESP_1967_1_60","ESP_1967_1",660,5,0.07973,0.100432060664844,660000,66285.1600387973,66285.1600387973,0.100432060664844,0.71414,0.79387,0.000566502258771335,0.000566502258771335,"ESP_1967",331.2,144.6,186.6,762.21,1479.59,8215,"60_1"
"ESP","Males",60,1968,0.79975,"ESP_1968_1_60","ESP_1968_1",671,5,0.0790299999999999,0.0988183807439824,671000,66307.1334792122,66307.1334792122,0.0988183807439824,0.72072,0.79975,0.000559304082890555,0.000559304082890555,"ESP_1968",337.72,150.88,186.84,769.05,1483.23,8606,"60_1"
"ESP","Males",60,1969,0.79283,"ESP_1969_1_60","ESP_1969_1",683,5,0.08302,0.104713494696215,683000,71519.3168775147,71519.3168775147,0.104713494696215,0.70981,0.79283,0.000561946990120814,0.000561946990120814,"ESP_1969",324.8,151.44,173.36,744.03,1406.17,9307,"60_1"
"ESP","Males",60,1970,0.80256,"ESP_1970_1_60","ESP_1970_1",692,5,0.07879,0.0981733452950558,692000,67935.9549441787,67935.9549441787,0.0981733452950558,0.72377,0.80256,0.00054690846811618,0.00054690846811618,"ESP_1970",336.36,161.92,174.44,796.95,1429.69,9511,"60_1"
"ESP","Males",60,1971,0.79898,"ESP_1971_1_60","ESP_1971_1",699,5,0.08053,0.100791008535883,699000,70452.9149665824,70452.9149665824,0.100791008535883,0.71845,0.79898,0.000546654296419296,0.000546654296419296,"ESP_1971",338.04,166.72,171.32,819.99,1428.97,9894,"60_1"
"ESP","Males",60,1972,0.81377,"ESP_1972_1_60","ESP_1972_1",703,5,0.07534,0.0925814419307666,703000,65084.7536773289,65084.7536773289,0.0925814419307666,0.73843,0.81377,0.000528199462014954,0.000528199462014954,"ESP_1972",350.36,173.88,176.48,852.93,1453.71,10796,"60_1"
"ESP","Males",60,1973,0.81028,"ESP_1973_1_60","ESP_1973_1",706,5,0.07762,0.0957940465024436,706000,67630.5968307252,67630.5968307252,0.0957940465024436,0.73266,0.81028,0.000529390092116666,0.000529390092116666,"ESP_1973",356.24,176.44,179.8,819.09,1488.67,11638,"60_1"
"ESP","Males",60,1974,0.81419,"ESP_1974_1_60","ESP_1974_1",706,5,0.0764199999999999,0.0938601554919613,706000,66265.2697773246,66265.2697773246,0.0938601554919613,0.73777,0.81419,0.000522122602762808,0.000522122602762808,"ESP_1974",373.64,190.64,183,982.71,1521.65,12388,"60_1"
"ESP","Males",60,1975,0.8178,"ESP_1975_1_60","ESP_1975_1",703,5,0.0771849999999999,0.0943812668134018,703000,66350.0305698214,66350.0305698214,0.0943812668134018,0.740615,0.8178,0.000518253022015693,0.000518253022015693,"ESP_1975",374,191,183.04,1020.33,1487.67,12621,"60_1"
"ESP","Males",60,1976,0.82082,"ESP_1976_1_60","ESP_1976_1",699,5,0.0754050000000002,0.0918654516215494,699000,64213.950683463,64213.950683463,0.0918654516215494,0.745415,0.82082,0.000510684854707016,0.000510684854707016,"ESP_1976",376.56,203.56,173,984.24,1486.2,13053,"60_1"
"ESP","Males",60,1977,0.825745,"ESP_1977_1_60","ESP_1977_1",692,5,0.0735699999999999,0.0890953018183579,692000,61653.9488583036,61653.9488583036,0.0890953018183579,0.752175,0.825745,0.000501652765405156,0.000501652765405156,"ESP_1977",374.52,202.28,172.24,960.75,1471.73,13342,"60_1"
"ESP","Males",60,1978,0.82709,"ESP_1978_1_60","ESP_1978_1",689,5,0.07362,0.089010869433798,689000,61328.4890398868,61328.4890398868,0.089010869433798,0.75347,0.82709,0.000497597968761944,0.000497597968761944,"ESP_1978",380.72,209.88,170.84,962.91,1457.37,13573,"60_1"
"ESP","Males",60,1979,0.83082,"ESP_1979_1_60","ESP_1979_1",690,5,0.072045,0.0867155340506969,690000,59833.7184949809,59833.7184949809,0.0867155340506969,0.758775,0.83082,0.000490526578236046,0.000490526578236046,"ESP_1979",383.44,212.12,171.32,955.26,1490.3,13681,"60_1"
"ESP","Males",60,1980,0.838,"ESP_1980_1_60","ESP_1980_1",704,5,0.0701499999999999,0.0837112171837708,704000,58932.6968973746,58932.6968973746,0.0837112171837708,0.76785,0.838,0.000479517167462334,0.000479517167462334,"ESP_1980",393.04,219.8,173.2,1059.21,1460.75,14008,"60_1"
"ESP","Males",60,1981,0.84027,"ESP_1981_1_60","ESP_1981_1",740,5,0.0701000000000001,0.0834255655920121,740000,61734.918538089,61734.918538089,0.0834255655920121,0.77017,0.84027,0.000473876542360943,0.000473876542360943,"ESP_1981",382.48,223.52,158.96,1018.62,1374.9,13895,"60_1"
"ESP","Males",60,1982,0.846845,"ESP_1982_1_60","ESP_1982_1",784,5,0.068095,0.0804102285542219,784000,63041.6191865099,63041.6191865099,0.0804102285542219,0.77875,0.846845,0.000461997370105242,0.000461997370105242,"ESP_1982",395.72,230.12,165.6,1066.5,1422.78,14045,"60_1"
"ESP","Males",60,1983,0.846155,"ESP_1983_1_60","ESP_1983_1",831,5,0.069285,0.0818821610697804,831000,68044.0758489875,68044.0758489875,0.0818821610697804,0.77687,0.846155,0.000458776858014082,0.000458776858014082,"ESP_1983",394.24,230.32,163.92,1065.69,1395.07,14237,"60_1"
"ESP","Males",60,1984,0.84653,"ESP_1984_1_60","ESP_1984_1",877,5,0.0682700000000001,0.0806468760705469,877000,70727.3103138696,70727.3103138696,0.0806468760705469,0.77826,0.84653,0.000452263255568476,0.000452263255568476,"ESP_1984",400,230.6,169.4,1053.9,1393.1,14308,"60_1"
"ESP","Males",60,1985,0.84592,"ESP_1985_1_60","ESP_1985_1",910,5,0.06801,0.0803976735388689,910000,73161.8829203707,73161.8829203707,0.0803976735388689,0.77791,0.84592,0.00044713620043013,0.00044713620043013,"ESP_1985",399.92,228.56,171.36,1094.13,1419.95,14690,"60_1"
"ESP","Males",60,1986,0.849,"ESP_1986_1_60","ESP_1986_1",930,5,0.066955,0.0788633686690224,930000,73342.9328621908,73342.9328621908,0.0788633686690224,0.782045,0.849,0.000444394859757384,0.000444394859757384,"ESP_1986",396.08,228.4,167.68,1150.2,1353.72,15237,"60_1"
"ESP","Males",60,1987,0.849205,"ESP_1987_1_60","ESP_1987_1",946,5,0.065055,0.0766069441418738,946000,72470.1691582127,72470.1691582127,0.0766069441418738,0.78415,0.849205,0.000440997013448876,0.000440997013448876,"ESP_1987",408.64,236.12,172.52,1145.52,1394.84,16268,"60_1"
"ESP","Males",60,1988,0.846795,"ESP_1988_1_60","ESP_1988_1",959,5,0.0644,0.0760514646402022,959000,72933.3545899539,72933.3545899539,0.0760514646402022,0.782395,0.846795,0.000436729513739238,0.000436729513739238,"ESP_1988",416.88,242.8,174.08,1204.2,1387.92,17272,"60_1"
"ESP","Males",60,1989,0.843985,"ESP_1989_1_60","ESP_1989_1",973,5,0.0630599999999999,0.0747169677186205,973000,72699.6095902177,72699.6095902177,0.0747169677186205,0.780925,0.843985,0.000435382690514428,0.000435382690514428,"ESP_1989",419.6,243.72,175.88,1222.47,1399.93,18359,"60_1"
"ESP","Males",60,1990,0.84413,"ESP_1990_1_60","ESP_1990_1",988,5,0.0622,0.073685332827882,988000,72801.1088339474,72801.1088339474,0.073685332827882,0.78193,0.84413,0.000433852804708586,0.000433852804708586,"ESP_1990",423.88,248.2,175.68,1223.91,1407.21,19215,"60_1"
"ESP","Males",60,1991,0.84335,"ESP_1991_1_60","ESP_1991_1",1005,5,0.0625,0.0741092073279184,1005000,74479.753364558,74479.753364558,0.0741092073279184,0.78085,0.84335,0.000432166328965312,0.000432166328965312,"ESP_1991",431.88,256.16,175.72,1368.54,1411.58,19958,"60_1"
"ESP","Males",60,1992,0.846495,"ESP_1992_1_60","ESP_1992_1",1020,5,0.0619799999999999,0.0732195701096875,1020000,74683.9615118813,74683.9615118813,0.0732195701096875,0.784515,0.846495,0.000428943937920293,0.000428943937920293,"ESP_1992",430.76,257.44,173.36,1361.34,1424.9,20329,"60_1"
"ESP","Males",60,1993,0.85018,"ESP_1993_1_60","ESP_1993_1",1036,5,0.0605,0.071161401115058,1036000,73723.2115552001,73723.2115552001,0.071161401115058,0.78968,0.85018,0.00042323683815223,0.00042323683815223,"ESP_1993",432.96,264.28,168.68,1302.12,1387.92,20057,"60_1"
"ESP","Males",60,1994,0.85248,"ESP_1994_1_60","ESP_1994_1",1044,5,0.05865,0.068799268018018,1044000,71826.4358108108,71826.4358108108,0.068799268018018,0.79383,0.85248,0.000417819147187493,0.000417819147187493,"ESP_1994",436.56,269.32,167.24,1309.68,1372.76,20674,"60_1"
"ESP","Males",60,1995,0.853395,"ESP_1995_1_60","ESP_1995_1",1044,5,0.05879,0.0688895529034035,1044000,71920.6932311532,71920.6932311532,0.0688895529034035,0.794605,0.853395,0.000414968771011542,0.000414968771011542,"ESP_1995",430.8,269.2,161.6,1269.36,1335.84,21522,"60_1"
"ESP","Males",60,1996,0.85378,"ESP_1996_1_60","ESP_1996_1",1041,5,0.05748,0.0673241350230738,1041000,70084.4245590199,70084.4245590199,0.0673241350230738,0.7963,0.85378,0.000415535777597618,0.000415535777597618,"ESP_1996",438.2,270.28,167.92,1363.32,1378.48,22185,"60_1"
"ESP","Males",60,1997,0.865465,"ESP_1997_1_60","ESP_1997_1",1027,5,0.0565450000000001,0.0653348200100525,1027000,67098.8601503239,67098.8601503239,0.0653348200100525,0.80892,0.865465,0.000406360292747771,0.000406360292747771,"ESP_1997",434.36,268.4,165.92,1314.72,1373.92,23114,"60_1"
"ESP","Males",60,1998,0.86947,"ESP_1998_1_60","ESP_1998_1",991,5,0.05751,0.06614374273983,991000,65548.4490551715,65548.4490551715,0.06614374273983,0.81196,0.86947,0.000403887595391243,0.000403887595391243,"ESP_1998",456.84,293.88,162.96,1359.72,1351.44,24285,"60_1"
"ESP","Males",60,1999,0.87108,"ESP_1999_1_60","ESP_1999_1",934,5,0.0565399999999999,0.0649079303852688,934000,60624.006979841,60624.006979841,0.0649079303852688,0.81454,0.87108,0.000400740445960565,0.000400740445960565,"ESP_1999",450.92,287.04,163.88,1344.24,1357.84,25550,"60_1"
"ESP","Males",60,2000,0.87462,"ESP_2000_1_60","ESP_2000_1",909,5,0.05509,0.0629873545082436,909000,57255.5052479934,57255.5052479934,0.0629873545082436,0.81953,0.87462,0.000394884272725199,0.000394884272725199,"ESP_2000",449,287,162,1395.9,1335.1,26995,"60_1"
"ESP","Males",60,2001,0.87728,"ESP_2001_1_60","ESP_2001_1",898,5,0.05426,0.0618502644537662,898000,55541.537479482,55541.537479482,0.0618502644537662,0.82302,0.87728,0.000389667550206041,0.000389667550206041,"ESP_2001",451.28,291.28,160,1373.67,1325.05,28154,"60_1"
"ESP","Males",60,2002,0.87866,"ESP_2002_1_60","ESP_2002_1",885,5,0.05309,0.0604215509981107,885000,53473.072633328,53473.072633328,0.0604215509981107,0.82557,0.87866,0.00038578583815664,0.00038578583815664,"ESP_2002",461.6,300.6,161,1383.75,1331.65,28753,"60_1"
"ESP","Males",60,2003,0.87995,"ESP_2003_1_60","ESP_2003_1",915,5,0.05275,0.059946587874311,915000,54851.1279049946,54851.1279049946,0.059946587874311,0.8272,0.87995,0.000377649233109855,0.000377649233109855,"ESP_2003",455.04,297.24,157.76,1344.06,1303.9,29372,"60_1"
"ESP","Males",60,2004,0.88362,"ESP_2004_1_60","ESP_2004_1",983,5,0.05036,0.0569928249700097,983000,56023.9469455195,56023.9469455195,0.0569928249700097,0.83326,0.88362,0.000364653085678559,0.000364653085678559,"ESP_2004",442.92,284.2,158.72,1308.87,1299.21,30088,"60_1"
"ESP","Males",60,2005,0.88615,"ESP_2005_1_60","ESP_2005_1",1032,5,0.05043,0.0569091011679738,1032000,58730.1924053489,58730.1924053489,0.0569091011679738,0.83572,0.88615,0.000357368662035417,0.000357368662035417,"ESP_2005",434.8,279.2,155.6,1313.55,1285.65,30886,"60_1"
"ESP","Males",60,2006,0.89038,"ESP_2006_1_60","ESP_2006_1",1064,5,0.04906,0.0551000696331903,1064000,58626.4740897145,58626.4740897145,0.0551000696331903,0.84132,0.89038,0.000348042814535818,0.000348042814535818,"ESP_2006",440.68,284.8,155.92,1304.46,1285.86,31907,"60_1"
"ESP","Males",60,2007,0.8929,"ESP_2007_1_60","ESP_2007_1",1109,5,0.0497000000000001,0.0556613282562438,1109000,61728.4130361744,61728.4130361744,0.0556613282562438,0.8432,0.8929,0.000340846869360184,0.000340846869360184,"ESP_2007",444.96,289,156,1325.52,1274.52,32735,"60_1"
"ESP","Males",60,2008,0.89707,"ESP_2008_1_60","ESP_2008_1",1147,5,0.0488700000000001,0.0544773540526381,1147000,62485.5250983759,62485.5250983759,0.0544773540526381,0.8482,0.89707,0.00033273882110222,0.00033273882110222,"ESP_2008",432.32,272.36,159.96,1297.89,1307.79,32844,"60_1"
"ESP","Males",60,2009,0.90214,"ESP_2009_1_60","ESP_2009_1",1174,5,0.0477500000000001,0.0529297004899462,1174000,62139.4683751968,62139.4683751968,0.0529297004899462,0.85439,0.90214,0.000323911326529455,0.000323911326529455,"ESP_2009",432.08,271.4,160.68,1298.52,1310.4,31670,"60_1"
"ESP","Males",60,2010,0.90529,"ESP_2010_1_60","ESP_2010_1",1182,5,0.0463600000000001,0.0512101094676845,1182000,60530.349390803,60530.349390803,0.0512101094676845,0.85893,0.90529,0.000317953734858305,0.000317953734858305,"ESP_2010",427.14,268.94,158.2,1294.065,1297.795,31786,"60_1"
"ESP","Males",60,2011,0.90802,"ESP_2011_1_60","ESP_2011_1",1190,5,0.04596,0.0506156252064933,1190000,60232.593995727,60232.593995727,0.0506156252064933,0.86206,0.90802,0.000314241758513565,0.000314241758513565,"ESP_2011",422.96,264.72,158.24,1297.35,1309.69,31600,"60_1"
"ESP","Males",60,2012,0.9124,"ESP_2012_1_60","ESP_2012_1",1206,5,0.0457299999999999,0.050120561157387,1206000,60445.3967558088,60445.3967558088,0.050120561157387,0.86667,0.9124,0.000309415244236511,0.000309415244236511,"ESP_2012",418.34,259.8,158.54,1291.59,1302.57,30699,"60_1"
"ESP","Males",60,2013,0.91661,"ESP_2013_1_60","ESP_2013_1",1213,5,0.0449400000000001,0.0490284853972792,1213000,59471.5527868997,59471.5527868997,0.0490284853972792,0.87167,0.91661,0.000303152613372686,0.000303152613372686,"ESP_2013",419.2,260.28,158.92,1291.455,1303.345,30280,"60_1"
"ESP","Males",60,2014,0.91841,"ESP_2014_1_60","ESP_2014_1",1215,5,0.04411,0.0480286582245402,1215000,58354.8197428164,58354.8197428164,0.0480286582245402,0.8743,0.91841,0.000301512462865591,0.000301512462865591,"ESP_2014",419.36,261.44,157.92,1272.87,1313.77,30819,"60_1"
"ESP","Males",60,2015,0.91913,"ESP_2015_1_60","ESP_2015_1",1235,5,0.04434,0.0482412716373092,1235000,59577.9704720769,59577.9704720769,0.0482412716373092,0.87479,0.91913,0.000298536055353326,0.000298536055353326,"ESP_2015",421.44,266.08,155.36,1324.71,1290.85,31847,"60_1"
"ESP","Males",60,2016,0.92145,"ESP_2016_1_60","ESP_2016_1",1264,5,0.04399,0.0477399750393401,1264000,60343.3284497259,60343.3284497259,0.0477399750393401,0.87746,0.92145,0.000295452915467761,0.000295452915467761,"ESP_2016",429.52,267.4,162.12,1349.37,1336.11,30110,"60_1"
"ESP","Males",60,2017,0.92301,"ESP_2017_1_60","ESP_2017_1",1299,5,0.04258,0.0461316778799796,1299000,59925.0495660935,59925.0495660935,0.0461316778799796,0.88043,0.92301,0.000290389142755145,0.000290389142755145,"ESP_2017",428.92,267.32,161.6,1371.15,1342.93,30908,"60_1"
"ESP","Males",60,2018,0.92375,"ESP_2018_1_60","ESP_2018_1",1338,5,0.0437,0.0473071718538565,1338000,63296.99594046,63296.99594046,0.0473071718538565,0.88005,0.92375,0.000289118351172294,0.000289118351172294,"ESP_2018",439.92,275.52,164.4,1371.42,1355.66,31497,"60_1"
"EST","Males",60,1988,0.71214,"EST_1988_1_60","EST_1988_1",31,5,0.09959,0.139846097677423,31000,4335.22902800011,4335.22902800011,0.139846097677423,0.61255,0.71214,0.00263628927491709,0.00263628927491709,"EST_1988",427,223.64,203.36,948.78,1902.22,17661,"60_1"
"EST","Males",60,1989,0.70509,"EST_1989_1_60","EST_1989_1",34,5,0.10284,0.1458537208016,34000,4959.0265072544,4959.0265072544,0.1458537208016,0.60225,0.70509,0.00263690152433768,0.00263690152433768,"EST_1989",426.44,226.44,200,965.97,1827.59,18779,"60_1"
"EST","Males",60,1990,0.67979,"EST_1990_1_60","EST_1990_1",37,5,0.10383,0.152738345665573,37000,5651.31878962621,5651.31878962621,0.152738345665573,0.57596,0.67979,0.00258047356689013,0.00258047356689013,"EST_1990",427.88,225.48,202.4,948.6,1867.52,17247,"60_1"
"EST","Males",60,1991,0.66513,"EST_1991_1_60","EST_1991_1",37,5,0.1045,0.157112143490746,37000,5813.14930915761,5813.14930915761,0.157112143490746,0.56063,0.66513,0.0026097444974517,0.0026097444974517,"EST_1991",401.56,201.48,200.08,799.47,1715.97,15351,"60_1"
"EST","Males",60,1992,0.65406,"EST_1992_1_60","EST_1992_1",37,5,0.10553,0.161346053878849,37000,5969.80399351742,5969.80399351742,0.161346053878849,0.54853,0.65406,0.00265632807659257,0.00265632807659257,"EST_1992",412.32,286.12,126.24,688.77,1284.91,13214,"60_1"
"EST","Males",60,1993,0.61737,"EST_1993_1_60","EST_1993_1",36,5,0.11015,0.178418128512885,36000,6423.05262646387,6423.05262646387,0.178418128512885,0.50722,0.61737,0.00270164738931134,0.00270164738931134,"EST_1993",387.44,253.96,133.48,722.16,1331.4,12207,"60_1"
"EST","Males",60,1994,0.56832,"EST_1994_1_60","EST_1994_1",35,5,0.10561,0.185828406531532,35000,6503.9942286036,6503.9942286036,0.185828406531532,0.46271,0.56832,0.00265048457978048,0.00265048457978048,"EST_1994",388.52,245.92,142.56,750.24,1415.24,12070,"60_1"
"EST","Males",60,1995,0.58546,"EST_1995_1_60","EST_1995_1",35,5,0.10476,0.178936221091108,35000,6262.76773818877,6262.76773818877,0.178936221091108,0.4807,0.58546,0.00268473626627804,0.00268473626627804,"EST_1995",394.96,222.56,172.4,812.25,1573.79,12881,"60_1"
"EST","Males",60,1996,0.64797,"EST_1996_1_60","EST_1996_1",34,5,0.10598,0.16355695479729,34000,5560.93646310786,5560.93646310786,0.16355695479729,0.54199,0.64797,0.00276280791787815,0.00276280791787815,"EST_1996",390.44,209.72,180.72,822.51,1712.05,13548,"60_1"
"EST","Males",60,1997,0.65116,"EST_1997_1_60","EST_1997_1",33,5,0.1038,0.15940782603354,33000,5260.45825910682,5260.45825910682,0.15940782603354,0.54736,0.65116,0.00273138549791744,0.00273138549791744,"EST_1997",362.76,190.6,172.16,824.04,1681.2,15075,"60_1"
"EST","Males",60,1998,0.6382,"EST_1998_1_60","EST_1998_1",34,5,0.10732,0.168160451269195,34000,5717.45534315262,5717.45534315262,0.168160451269195,0.53088,0.6382,0.00275618870012028,0.00275618870012028,"EST_1998",358.28,193.88,164.4,854.82,1607.9,15593,"60_1"
"EST","Males",60,1999,0.66054,"EST_1999_1_60","EST_1999_1",36,5,0.10293,0.155827050594968,36000,5609.77382141884,5609.77382141884,0.155827050594968,0.55761,0.66054,0.00272978410291237,0.00272978410291237,"EST_1999",360.64,213.44,147.2,921.24,1669.12,15335,"60_1"
"EST","Males",60,2000,0.66837,"EST_2000_1_60","EST_2000_1",34,5,0.10253,0.153403055193979,34000,5215.7038765953,5215.7038765953,0.153403055193979,0.56584,0.66837,0.00272538923814802,0.00272538923814802,"EST_2000",355.88,204.36,151.52,778.86,1753.26,16807,"60_1"
"EST","Males",60,2001,0.65218,"EST_2001_1_60","EST_2001_1",35,5,0.10089,0.154696556165476,35000,5414.37946579165,5414.37946579165,0.154696556165476,0.55129,0.65218,0.00271574806827076,0.00271574806827076,"EST_2001",349.04,201.4,147.64,802.71,1712.25,17697,"60_1"
"EST","Males",60,2002,0.66694,"EST_2002_1_60","EST_2002_1",35,5,0.1008,0.151138033406303,35000,5289.83116922062,5289.83116922062,0.151138033406303,0.56614,0.66694,0.00268778670608942,0.00268778670608942,"EST_2002",369.48,224.28,145.16,891.54,1573.98,18589,"60_1"
"EST","Males",60,2003,0.68785,"EST_2003_1_60","EST_2003_1",34,5,0.10203,0.148331758377553,34000,5043.27978483681,5043.27978483681,0.148331758377553,0.58582,0.68785,0.00273564905119851,0.00273564905119851,"EST_2003",362.08,215.56,146.52,914.58,1579.34,19772,"60_1"
"EST","Males",60,2004,0.69382,"EST_2004_1_60","EST_2004_1",31,5,0.10441,0.150485716756507,31000,4665.05721945173,4665.05721945173,0.150485716756507,0.58941,0.69382,0.00274515117537524,0.00274515117537524,"EST_2004",339.64,196.32,143.32,880.47,1587.89,20804,"60_1"
"EST","Males",60,2005,0.71114,"EST_2005_1_60","EST_2005_1",30,5,0.10096,0.14196923249993,30000,4259.07697499789,4259.07697499789,0.14196923249993,0.61018,0.71114,0.00271533726600521,0.00271533726600521,"EST_2005",371.96,215.72,156.28,826.02,1715.02,22519,"60_1"
"EST","Males",60,2006,0.71183,"EST_2006_1_60","EST_2006_1",27,5,0.10102,0.141915906887881,27000,3831.72948597277,3831.72948597277,0.141915906887881,0.61081,0.71183,0.0027539296128128,0.0027539296128128,"EST_2006",374.56,209.88,164.68,854.82,1686.62,24579,"60_1"
"EST","Males",60,2007,0.70867,"EST_2007_1_60","EST_2007_1",28,5,0.1016,0.143367152553375,28000,4014.28027149449,4014.28027149449,0.143367152553375,0.60707,0.70867,0.00273381852434509,0.00273381852434509,"EST_2007",388.32,215.12,173.2,841.23,1713.45,26178,"60_1"
"EST","Males",60,2008,0.7408,"EST_2008_1_60","EST_2008_1",30,5,0.0989100000000001,0.133517818574514,30000,4005.53455723542,4005.53455723542,0.133517818574514,0.64189,0.7408,0.0026602420463302,0.0026602420463302,"EST_2008",402.72,220.16,182.56,844.47,1756.81,24429,"60_1"
"EST","Males",60,2009,0.76443,"EST_2009_1_60","EST_2009_1",30,5,0.08418,0.110121266826263,30000,3303.63800478788,3303.63800478788,0.110121266826263,0.68025,0.76443,0.00252236874282055,0.00252236874282055,"EST_2009",394.72,220.84,173.88,860.13,1790.15,20538,"60_1"
"EST","Males",60,2010,0.78003,"EST_2010_1_60","EST_2010_1",32,5,0.08268,0.105995923233722,32000,3391.8695434791,3391.8695434791,0.105995923233722,0.69735,0.78003,0.00248069897091852,0.00248069897091852,"EST_2010",395.02,212.68,182.36,827.82,1766.66,20713,"60_1"
"EST","Males",60,2011,0.79309,"EST_2011_1_60","EST_2011_1",34,5,0.0821999999999999,0.103645235723562,34000,3523.93801460111,3523.93801460111,0.103645235723562,0.71089,0.79309,0.0024013548843874,0.0024013548843874,"EST_2011",396.3,211.5,184.82,800.865,1759.335,21997,"60_1"
"EST","Males",60,2012,0.79496,"EST_2012_1_60","EST_2012_1",34,5,0.08088,0.101740968099024,34000,3459.19291536681,3459.19291536681,0.101740968099024,0.71408,0.79496,0.0024099827242592,0.0024099827242592,"EST_2012",388.46,205.84,182.62,845.775,1596.265,23026,"60_1"
"EST","Males",60,2013,0.82717,"EST_2013_1_60","EST_2013_1",35,5,0.09027,0.109131133866073,35000,3819.58968531257,3819.58968531257,0.109131133866073,0.7369,0.82717,0.00238075962225194,0.00238075962225194,"EST_2013",415.04,212.48,202.56,815.895,1624.565,23436,"60_1"
"EST","Males",60,2014,0.81407,"EST_2014_1_60","EST_2014_1",36,5,0.08722,0.107140663579299,36000,3857.06388885477,3857.06388885477,0.107140663579299,0.72685,0.81407,0.00238404295317172,0.00238404295317172,"EST_2014",400.88,228.56,172.32,959.76,1485.36,24146,"60_1"
"EST","Males",60,2015,0.826,"EST_2015_1_60","EST_2015_1",36,5,0.0791299999999999,0.0957990314769975,36000,3448.76513317191,3448.76513317191,0.0957990314769975,0.74687,0.826,0.00231330409526913,0.00231330409526913,"EST_2015",409.56,253.32,156.24,1080.72,1340.72,24493,"60_1"
"EST","Males",60,2016,0.82753,"EST_2016_1_60","EST_2016_1",37,5,0.08083,0.0976762171764165,37000,3614.02003552741,3614.02003552741,0.0976762171764165,0.7467,0.82753,0.00231677511397422,0.00231677511397422,"EST_2016",412.04,260.96,151.08,1074.78,1315.18,24857,"60_1"
"EST","Males",60,2017,0.84148,"EST_2017_1_60","EST_2017_1",38,5,0.08118,0.0964728811142273,38000,3665.96948234064,3665.96948234064,0.0964728811142273,0.7603,0.84148,0.00227151216370776,0.00227151216370776,"EST_2017",404.76,249.32,155.44,1074.69,1337.55,26254,"60_1"
"EST","Males",60,2018,0.83887,"EST_2018_1_60","EST_2018_1",38,5,0.07935,0.0945915338491066,38000,3594.47828626605,3594.47828626605,0.0945915338491066,0.75952,0.83887,0.00226724363741536,0.00226724363741536,"EST_2018",416.64,259.48,157.2,1126.35,1377.01,27409,"60_1"
"FIN","Males",60,1963,0.716135,"FIN_1963_1_60","FIN_1963_1",83,5,0.10837,0.151326216425674,83000,12560.0759633309,12560.0759633309,0.151326216425674,0.607765,0.716135,0.00164927693627648,0.00164927693627648,"FIN_1963",377.12,218.8,158.32,1098.81,1535.07,11148,"60_1"
"FIN","Males",60,1964,0.7174,"FIN_1964_1_60","FIN_1964_1",85,5,0.11125,0.155073877892389,85000,13181.2796208531,13181.2796208531,0.155073877892389,0.60615,0.7174,0.001647619578831,0.001647619578831,"FIN_1964",365.36,217.96,147.4,1080.18,1573.46,11647,"60_1"
"FIN","Males",60,1965,0.7134,"FIN_1965_1_60","FIN_1965_1",87,5,0.10893,0.1526913372582,87000,13284.1463414634,13284.1463414634,0.1526913372582,0.60447,0.7134,0.00163399793587236,0.00163399793587236,"FIN_1965",365.8,218.16,147.6,1089.45,1583.75,12226,"60_1"
"FIN","Males",60,1968,0.72233,"FIN_1968_1_60","FIN_1968_1",95,5,0.10916,0.151122063322858,95000,14356.5960156715,14356.5960156715,0.151122063322858,0.61317,0.72233,0.00159765729903652,0.00159765729903652,"FIN_1968",359.52,221.76,137.76,1100.07,1525.41,12900,"60_1"
